GS (GOLDMAN SACHS GROUP INC),121.30,-1.51,
Apr 26 2009 @ 21:34 ET,Bid,121.55,Ask,121.94,Size,2x1,Vol,22410665,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
09 Jul 50.00 (GS GJ-E),66.75,0.0,70.85,72.80,0,165,09 Jul 50.00 (GS SJ-E),0.31,0.0,0.13,0.22,0,7969,
09 Jul 50.00 (GS GJ-8),68.45,0.0,70.85,72.80,0,165,09 Jul 50.00 (GS SJ-8),0.17,0.0,0.14,0.22,0,7969,
09 Jul 50.00 (GS GJ-X),69.05,0.0,70.85,72.80,0,165,09 Jul 50.00 (GS SJ-X),0.28,0.0,0.13,0.22,0,7969,
09 Jul 50.00 (GS GJ-P),39.00,0.0,70.85,72.80,0,165,09 Jul 50.00 (GS SJ-P),0.20,-0.10,0.13,0.22,1,7969,
09 Jul 50.00 (GS GJ-A),46.15,0.0,70.85,72.80,0,165,09 Jul 50.00 (GS SJ-A),0.28,0.0,0.01,0.22,0,7969,
09 Jul 50.00 (GS GJ-B),39.90,0.0,70.85,72.80,0,165,09 Jul 50.00 (GS SJ-B),0.33,0.0,0.13,0.22,0,7969,
09 Jul 50.00 (GS GJ-O),0.0,0.0,0.0,0.0,0,165,09 Jul 50.00 (GS SJ-O),0.35,0.0,0.0,0.0,0,7969,
09 Jul 55.00 (GS GK),67.65,0.0,65.95,67.90,0,423,09 Jul 55.00 (GS SK),0.30,-0.05,0.25,0.34,22,5477,
09 Jul 55.00 (GS GK-E),48.40,0.0,65.90,67.90,0,423,09 Jul 55.00 (GS SK-E),0.45,0.0,0.25,0.34,0,5477,
09 Jul 55.00 (GS GK-8),60.90,0.0,65.95,67.90,0,423,09 Jul 55.00 (GS SK-8),0.39,0.0,0.25,0.34,0,5477,
09 Jul 55.00 (GS GK-X),67.65,0.0,65.95,67.90,0,423,09 Jul 55.00 (GS SK-X),0.25,-0.16,0.25,0.34,1,5477,
09 Jul 55.00 (GS GK-P),66.70,0.0,65.95,67.90,0,423,09 Jul 55.00 (GS SK-P),0.35,0.0,0.25,0.34,0,5477,
09 Jul 55.00 (GS GK-A),0.0,0.0,65.95,67.90,0,423,09 Jul 55.00 (GS SK-A),1.00,0.0,0.19,0.41,0,5477,
09 Jul 55.00 (GS GK-B),66.40,0.0,65.95,67.95,0,423,09 Jul 55.00 (GS SK-B),0.35,0.0,0.25,0.34,21,5477,
09 Jul 55.00 (GS GK-O),63.80,0.0,0.0,0.0,0,423,09 Jul 55.00 (GS SK-O),0.45,0.0,0.0,0.0,0,5477,
09 Jul 60.00 (GS GL),61.20,+1.65,62.05,62.35,10,748,09 Jul 60.00 (GS SL),0.50,-0.12,0.45,0.50,15,6638,
09 Jul 60.00 (GS GL-E),61.20,+1.65,62.00,62.35,10,748,09 Jul 60.00 (GS SL-E),0.69,0.0,0.45,0.50,0,6638,
09 Jul 60.00 (GS GL-8),61.70,0.0,61.95,62.45,0,748,09 Jul 60.00 (GS SL-8),0.74,0.0,0.43,0.51,0,6638,
09 Jul 60.00 (GS GL-X),61.75,0.0,62.05,62.45,0,748,09 Jul 60.00 (GS SL-X),0.57,-0.05,0.43,0.50,5,6638,
09 Jul 60.00 (GS GL-P),55.20,0.0,61.95,62.35,0,748,09 Jul 60.00 (GS SL-P),0.65,0.0,0.43,0.50,0,6638,
09 Jul 60.00 (GS GL-A),35.95,0.0,61.80,62.60,0,748,09 Jul 60.00 (GS SL-A),0.75,0.0,0.38,0.60,0,6638,
09 Jul 60.00 (GS GL-B),39.50,0.0,61.95,62.45,0,748,09 Jul 60.00 (GS SL-B),0.53,-0.18,0.43,0.50,10,6638,
09 Jul 60.00 (GS GL-O),64.26,0.0,0.0,0.0,0,748,09 Jul 60.00 (GS SL-O),0.67,0.0,0.0,0.0,0,6638,
09 Jul 65.00 (GS GM),58.50,+2.47,57.25,57.45,24,1415,09 Jul 65.00 (GS SM),0.74,-0.18,0.66,0.75,27,7317,
09 Jul 65.00 (GS GM-E),58.10,+1.25,57.25,57.45,12,1415,09 Jul 65.00 (GS SM-E),0.83,0.0,0.66,0.75,0,7317,
09 Jul 65.00 (GS GM-8),56.03,0.0,57.25,57.45,0,1415,09 Jul 65.00 (GS SM-8),1.03,0.0,0.66,0.76,0,7317,
09 Jul 65.00 (GS GM-X),58.50,+7.10,57.25,57.50,12,1415,09 Jul 65.00 (GS SM-X),0.74,-0.15,0.65,0.75,7,7317,
09 Jul 65.00 (GS GM-P),55.25,0.0,57.25,57.45,0,1415,09 Jul 65.00 (GS SM-P),1.03,0.0,0.66,0.75,0,7317,
09 Jul 65.00 (GS GM-A),21.05,0.0,56.95,57.85,0,1415,09 Jul 65.00 (GS SM-A),1.20,0.0,0.62,0.84,0,7317,
09 Jul 65.00 (GS GM-B),56.90,0.0,57.20,57.70,0,1415,09 Jul 65.00 (GS SM-B),0.77,-0.21,0.66,0.75,20,7317,
09 Jul 65.00 (GS GM-O),48.60,0.0,0.0,0.0,0,1415,09 Jul 65.00 (GS SM-O),0.92,0.0,0.0,0.0,0,7317,
09 Jul 70.00 (GS GN),53.10,+1.75,52.55,52.75,46,1130,09 Jul 70.00 (GS SN),1.00,-0.04,0.99,1.07,112,12012,
09 Jul 70.00 (GS GN-E),53.10,+1.35,52.55,52.75,26,1130,09 Jul 70.00 (GS SN-E),0.92,-0.19,0.99,1.07,13,12012,
09 Jul 70.00 (GS GN-8),50.45,0.0,52.50,52.75,0,1130,09 Jul 70.00 (GS SN-8),1.00,-0.04,0.99,1.07,23,12012,
09 Jul 70.00 (GS GN-X),53.35,+2.00,52.55,52.75,20,1130,09 Jul 70.00 (GS SN-X),0.98,-0.22,0.98,1.07,76,12012,
09 Jul 70.00 (GS GN-P),49.00,0.0,52.50,52.75,0,1130,09 Jul 70.00 (GS SN-P),1.21,0.0,0.99,1.07,0,12012,
09 Jul 70.00 (GS GN-A),31.90,0.0,52.25,53.10,0,1130,09 Jul 70.00 (GS SN-A),1.00,0.0,0.93,1.15,0,12012,
09 Jul 70.00 (GS GN-B),52.20,0.0,52.50,52.85,0,1130,09 Jul 70.00 (GS SN-B),1.39,0.0,0.98,1.08,0,12012,
09 Jul 70.00 (GS GN-O),51.20,0.0,0.0,0.0,0,1130,09 Jul 70.00 (GS SN-O),1.28,0.0,0.0,0.0,0,12012,
09 Jul 75.00 (GS GO),48.05,+2.30,47.95,48.15,22,1429,09 Jul 75.00 (GS SO),1.35,-0.09,1.40,1.48,18,4815,
09 Jul 75.00 (GS GO-E),45.75,0.0,47.95,48.15,0,1429,09 Jul 75.00 (GS SO-E),1.35,-0.45,1.40,1.48,17,4815,
09 Jul 75.00 (GS GO-8),46.20,0.0,47.95,48.15,0,1429,09 Jul 75.00 (GS SO-8),1.80,0.0,1.40,1.49,0,4815,
09 Jul 75.00 (GS GO-X),48.05,+0.75,47.95,48.15,21,1429,09 Jul 75.00 (GS SO-X),1.44,0.0,1.40,1.48,0,4815,
09 Jul 75.00 (GS GO-P),49.20,+2.30,47.90,48.15,1,1429,09 Jul 75.00 (GS SO-P),1.42,-0.29,1.40,1.48,1,4815,
09 Jul 75.00 (GS GO-A),23.30,0.0,47.65,48.45,0,1429,09 Jul 75.00 (GS SO-A),1.80,0.0,1.32,1.55,0,4815,
09 Jul 75.00 (GS GO-B),52.20,0.0,47.95,48.25,0,1429,09 Jul 75.00 (GS SO-B),1.86,0.0,1.38,1.48,0,4815,
09 Jul 75.00 (GS GO-O),42.50,0.0,0.0,0.0,0,1429,09 Jul 75.00 (GS SO-O),1.95,0.0,0.0,0.0,0,4815,
09 Jul 80.00 (GS GP),44.40,+1.65,43.45,43.65,12,1972,09 Jul 80.00 (GS SP),1.97,+0.02,1.92,1.98,78,7100,
09 Jul 80.00 (GS GP-E),42.23,0.0,43.45,43.65,0,1972,09 Jul 80.00 (GS SP-E),2.02,-0.33,1.92,1.98,15,7100,
09 Jul 80.00 (GS GP-8),42.79,0.0,43.40,43.65,0,1972,09 Jul 80.00 (GS SP-8),2.00,-0.38,1.92,2.01,3,7100,
09 Jul 80.00 (GS GP-X),44.40,+2.05,43.45,43.70,11,1972,09 Jul 80.00 (GS SP-X),1.97,-0.37,1.92,1.98,19,7100,
09 Jul 80.00 (GS GP-P),43.35,+0.60,43.40,43.65,1,1972,09 Jul 80.00 (GS SP-P),1.95,-0.44,1.92,1.98,40,7100,
09 Jul 80.00 (GS GP-A),39.00,0.0,43.15,43.95,0,1972,09 Jul 80.00 (GS SP-A),2.49,0.0,1.84,2.07,0,7100,
09 Jul 80.00 (GS GP-B),39.90,0.0,43.45,43.75,0,1972,09 Jul 80.00 (GS SP-B),1.98,-0.50,1.91,1.98,1,7100,
09 Jul 80.00 (GS GP-O),43.00,0.0,0.0,0.0,0,1972,09 Jul 80.00 (GS SP-O),1.95,0.0,0.0,0.0,0,7100,
09 Jul 85.00 (GS GQ),40.35,+0.90,39.10,39.35,20,2020,09 Jul 85.00 (GS SQ),2.61,-0.03,2.59,2.64,61,2956,
09 Jul 85.00 (GS GQ-E),39.45,0.0,39.10,39.35,0,2020,09 Jul 85.00 (GS SQ-E),2.65,0.0,2.59,2.64,0,2956,
09 Jul 85.00 (GS GQ-8),40.00,0.0,39.10,39.35,0,2020,09 Jul 85.00 (GS SQ-8),2.62,-0.23,2.59,2.67,1,2956,
09 Jul 85.00 (GS GQ-X),40.35,+2.15,39.10,39.35,20,2020,09 Jul 85.00 (GS SQ-X),2.88,0.0,2.59,2.64,0,2956,
09 Jul 85.00 (GS GQ-P),37.50,0.0,39.10,39.35,0,2020,09 Jul 85.00 (GS SQ-P),2.70,0.0,2.59,2.64,0,2956,
09 Jul 85.00 (GS GQ-A),28.15,0.0,38.80,39.60,0,2020,09 Jul 85.00 (GS SQ-A),4.20,0.0,2.48,2.72,0,2956,
09 Jul 85.00 (GS GQ-B),35.75,0.0,39.10,39.40,0,2020,09 Jul 85.00 (GS SQ-B),2.66,0.0,2.56,2.64,20,2956,
09 Jul 85.00 (GS GQ-O),22.36,0.0,0.0,0.0,0,2020,09 Jul 85.00 (GS SQ-O),2.65,-0.25,0.0,0.0,40,2956,
09 Jul 90.00 (GS GR),35.35,+1.65,34.90,35.15,21,3452,09 Jul 90.00 (GS SR),3.55,+0.10,3.40,3.45,439,3317,
09 Jul 90.00 (GS GR-E),34.90,0.0,34.90,35.15,0,3452,09 Jul 90.00 (GS SR-E),3.20,-0.65,3.40,3.45,11,3317,
09 Jul 90.00 (GS GR-8),34.15,0.0,34.90,35.15,0,3452,09 Jul 90.00 (GS SR-8),3.30,-0.15,3.35,3.45,161,3317,
09 Jul 90.00 (GS GR-X),35.35,+1.65,34.90,35.15,21,3452,09 Jul 90.00 (GS SR-X),3.40,-0.15,3.35,3.45,16,3317,
09 Jul 90.00 (GS GR-P),36.75,0.0,34.90,35.15,0,3452,09 Jul 90.00 (GS SR-P),3.30,-0.65,3.35,3.45,44,3317,
09 Jul 90.00 (GS GR-A),19.15,0.0,34.60,35.35,0,3452,09 Jul 90.00 (GS SR-A),3.40,-1.90,3.25,3.50,5,3317,
09 Jul 90.00 (GS GR-B),39.60,0.0,34.90,35.25,0,3452,09 Jul 90.00 (GS SR-B),3.45,0.0,3.35,3.45,0,3317,
09 Jul 90.00 (GS GR-O),23.35,0.0,0.0,0.0,0,3452,09 Jul 90.00 (GS SR-O),3.55,+0.10,0.0,0.0,202,3317,
09 Jul 95.00 (GS GS),31.30,+1.50,30.90,31.10,16,3832,09 Jul 95.00 (GS SS),4.50,-0.60,4.35,4.45,129,4518,
09 Jul 95.00 (GS GS-E),30.75,0.0,30.90,31.10,0,3832,09 Jul 95.00 (GS SS-E),4.50,-0.60,4.35,4.45,3,4518,
09 Jul 95.00 (GS GS-8),29.80,0.0,30.90,31.15,0,3832,09 Jul 95.00 (GS SS-8),4.20,-0.70,4.35,4.45,70,4518,
09 Jul 95.00 (GS GS-X),31.30,+2.10,30.90,31.15,16,3832,09 Jul 95.00 (GS SS-X),4.70,-0.40,4.35,4.45,14,4518,
09 Jul 95.00 (GS GS-P),29.00,0.0,30.90,31.15,0,3832,09 Jul 95.00 (GS SS-P),4.20,-0.90,4.35,4.45,10,4518,
09 Jul 95.00 (GS GS-A),24.60,0.0,30.65,31.35,0,3832,09 Jul 95.00 (GS SS-A),6.40,0.0,4.25,4.55,0,4518,
09 Jul 95.00 (GS GS-B),30.85,0.0,30.85,31.20,0,3832,09 Jul 95.00 (GS SS-B),4.45,0.0,4.35,4.45,0,4518,
09 Jul 95.00 (GS GS-O),31.84,0.0,0.0,0.0,0,3832,09 Jul 95.00 (GS SS-O),4.44,-0.66,0.0,0.0,32,4518,
09 Jul 100.00 (GS GT),28.00,+0.25,27.10,27.30,86,5265,09 Jul 100.00 (GS ST),5.65,+0.15,5.55,5.65,119,4000,
09 Jul 100.00 (GS GT-E),27.05,-0.10,27.10,27.30,25,5265,09 Jul 100.00 (GS ST-E),5.65,-0.80,5.55,5.65,1,4000,
09 Jul 100.00 (GS GT-8),26.75,0.0,27.05,27.30,0,5265,09 Jul 100.00 (GS ST-8),5.76,-0.39,5.55,5.65,32,4000,
09 Jul 100.00 (GS GT-X),28.00,+2.40,27.10,27.30,47,5265,09 Jul 100.00 (GS ST-X),5.35,-0.25,5.55,5.65,32,4000,
09 Jul 100.00 (GS GT-P),26.85,-0.90,27.05,27.30,13,5265,09 Jul 100.00 (GS ST-P),5.25,-0.25,5.55,5.65,25,4000,
09 Jul 100.00 (GS GT-A),21.60,0.0,26.85,27.50,0,5265,09 Jul 100.00 (GS ST-A),6.05,0.0,5.40,5.70,0,4000,
09 Jul 100.00 (GS GT-B),27.80,-4.10,27.05,27.35,1,5265,09 Jul 100.00 (GS ST-B),5.65,0.0,5.55,5.65,0,4000,
09 Jul 100.00 (GS GT-O),25.45,0.0,0.0,0.0,0,5265,09 Jul 100.00 (GS ST-O),5.65,-0.20,0.0,0.0,29,4000,
09 Jul 105.00 (GS GA),23.05,-1.20,23.50,23.70,98,5181,09 Jul 105.00 (GS SA),6.80,-0.05,6.95,7.05,281,2375,
09 Jul 105.00 (GS GA-E),23.05,-1.20,23.50,23.70,31,5181,09 Jul 105.00 (GS SA-E),7.35,-0.45,6.95,7.05,12,2375,
09 Jul 105.00 (GS GA-8),24.10,+0.35,23.50,23.75,2,5181,09 Jul 105.00 (GS SA-8),6.80,-0.05,6.95,7.05,121,2375,
09 Jul 105.00 (GS GA-X),23.95,-1.30,23.50,23.75,35,5181,09 Jul 105.00 (GS SA-X),7.00,-0.80,6.95,7.05,2,2375,
09 Jul 105.00 (GS GA-P),23.30,+1.30,23.50,23.75,30,5181,09 Jul 105.00 (GS SA-P),7.15,-0.35,6.95,7.05,31,2375,
09 Jul 105.00 (GS GA-A),20.30,0.0,23.30,23.90,0,5181,09 Jul 105.00 (GS SA-A),16.00,0.0,6.80,7.15,0,2375,
09 Jul 105.00 (GS GA-B),24.70,0.0,23.50,23.75,0,5181,09 Jul 105.00 (GS SA-B),7.00,0.0,6.90,7.05,8,2375,
09 Jul 105.00 (GS GA-O),22.85,0.0,0.0,0.0,0,5181,09 Jul 105.00 (GS SA-O),6.65,-1.25,0.0,0.0,107,2375,
09 Jul 110.00 (GS GB),21.10,+0.60,20.15,20.35,59,5666,09 Jul 110.00 (GS SB),8.30,-0.15,8.60,8.70,207,3867,
09 Jul 110.00 (GS GB-E),20.50,0.0,20.15,20.35,0,5666,09 Jul 110.00 (GS SB-E),8.60,-0.30,8.60,8.70,30,3867,
09 Jul 110.00 (GS GB-8),20.20,-0.10,20.15,20.40,21,5666,09 Jul 110.00 (GS SB-8),8.30,-0.15,8.55,8.70,70,3867,
09 Jul 110.00 (GS GB-X),21.10,+2.55,20.15,20.40,3,5666,09 Jul 110.00 (GS SB-X),8.25,-0.50,8.55,8.70,60,3867,
09 Jul 110.00 (GS GB-P),20.50,+1.70,20.15,20.40,30,5666,09 Jul 110.00 (GS SB-P),8.85,-0.85,8.60,8.70,14,3867,
09 Jul 110.00 (GS GB-A),18.80,0.0,19.95,20.55,0,5666,09 Jul 110.00 (GS SB-A),10.20,0.0,8.40,8.80,0,3867,
09 Jul 110.00 (GS GB-B),19.60,0.0,20.15,20.40,0,5666,09 Jul 110.00 (GS SB-B),8.65,0.0,8.60,8.70,3,3867,
09 Jul 110.00 (GS GB-O),20.00,+1.80,0.0,0.0,5,5666,09 Jul 110.00 (GS SB-O),8.24,-0.96,0.0,0.0,30,3867,
09 Jul 115.00 (GS GC),18.08,+0.63,17.05,17.25,214,3189,09 Jul 115.00 (GS SC),10.40,-0.10,10.45,10.55,368,3513,
09 Jul 115.00 (GS GC-E),18.08,+0.63,17.05,17.25,18,3189,09 Jul 115.00 (GS SC-E),10.80,-1.00,10.45,10.60,114,3513,
09 Jul 115.00 (GS GC-8),18.00,+2.20,17.05,17.30,67,3189,09 Jul 115.00 (GS SC-8),10.40,-0.10,10.45,10.55,92,3513,
09 Jul 115.00 (GS GC-X),17.45,+1.55,17.05,17.30,27,3189,09 Jul 115.00 (GS SC-X),10.25,-1.25,10.45,10.55,33,3513,
09 Jul 115.00 (GS GC-P),17.40,-0.30,17.05,17.30,92,3189,09 Jul 115.00 (GS SC-P),10.20,-1.50,10.45,10.55,80,3513,
09 Jul 115.00 (GS GC-A),18.20,0.0,16.85,17.40,0,3189,09 Jul 115.00 (GS SC-A),10.30,-3.30,10.30,10.70,11,3513,
09 Jul 115.00 (GS GC-B),17.60,0.0,17.05,17.30,0,3189,09 Jul 115.00 (GS SC-B),10.50,0.0,10.45,10.55,3,3513,
09 Jul 115.00 (GS GC-O),16.90,-1.70,0.0,0.0,10,3189,09 Jul 115.00 (GS SC-O),10.05,-1.20,0.0,0.0,35,3513,
09 Jul 120.00 (GS GD),14.20,-0.65,14.25,14.45,165,5106,09 Jul 120.00 (GS SD),13.09,-0.51,12.65,12.75,340,3531,
09 Jul 120.00 (GS GD-E),13.95,-0.90,14.25,14.45,27,5106,09 Jul 120.00 (GS SD-E),13.09,-0.91,12.65,12.75,155,3531,
09 Jul 120.00 (GS GD-8),14.20,-0.10,14.20,14.45,5,5106,09 Jul 120.00 (GS SD-8),12.45,-1.40,12.65,12.75,37,3531,
09 Jul 120.00 (GS GD-X),14.70,+1.70,14.20,14.45,115,5106,09 Jul 120.00 (GS SD-X),13.30,-0.30,12.65,12.75,13,3531,
09 Jul 120.00 (GS GD-P),14.90,+1.70,14.20,14.45,7,5106,09 Jul 120.00 (GS SD-P),12.15,-1.75,12.65,12.75,115,3531,
09 Jul 120.00 (GS GD-A),15.85,0.0,14.05,14.55,0,5106,09 Jul 120.00 (GS SD-A),17.70,0.0,12.45,12.85,0,3531,
09 Jul 120.00 (GS GD-B),14.75,0.0,14.20,14.45,11,5106,09 Jul 120.00 (GS SD-B),13.70,0.0,12.60,12.75,0,3531,
09 Jul 120.00 (GS GD-O),14.61,0.0,0.0,0.0,0,5106,09 Jul 120.00 (GS SD-O),12.45,-0.60,0.0,0.0,20,3531,
09 Jul 125.00 (GS GE),11.40,-0.85,11.70,11.90,357,5302,09 Jul 125.00 (GS SE),15.00,-1.48,15.10,15.25,358,1701,
09 Jul 125.00 (GS GE-E),11.40,-0.85,11.70,11.90,145,5302,09 Jul 125.00 (GS SE-E),15.00,-1.48,15.10,15.25,119,1701,
09 Jul 125.00 (GS GE-8),12.35,+0.60,11.70,11.90,17,5302,09 Jul 125.00 (GS SE-8),15.80,-0.70,15.10,15.25,98,1701,
09 Jul 125.00 (GS GE-X),12.25,+1.10,11.70,11.90,42,5302,09 Jul 125.00 (GS SE-X),15.85,0.0,15.10,15.25,0,1701,
09 Jul 125.00 (GS GE-P),12.10,+0.75,11.70,11.90,56,5302,09 Jul 125.00 (GS SE-P),14.60,-1.35,15.10,15.25,101,1701,
09 Jul 125.00 (GS GE-A),13.00,0.0,11.50,12.00,0,5302,09 Jul 125.00 (GS SE-A),16.95,0.0,14.85,15.30,0,1701,
09 Jul 125.00 (GS GE-B),12.20,0.0,11.65,11.90,11,5302,09 Jul 125.00 (GS SE-B),16.55,0.0,15.10,15.25,0,1701,
09 Jul 125.00 (GS GE-O),12.10,+0.85,0.0,0.0,86,5302,09 Jul 125.00 (GS SE-O),14.60,-1.45,0.0,0.0,40,1701,
09 Jul 130.00 (GS GF),9.40,-0.40,9.45,9.65,392,8399,09 Jul 130.00 (GS SF),18.30,-1.20,17.85,18.00,1043,1967,
09 Jul 130.00 (GS GF-E),9.95,+0.25,9.45,9.65,46,8399,09 Jul 130.00 (GS SF-E),18.30,-1.20,17.85,18.05,120,1967,
09 Jul 130.00 (GS GF-8),10.15,+0.35,9.45,9.70,178,8399,09 Jul 130.00 (GS SF-8),17.70,-0.90,17.85,18.00,214,1967,
09 Jul 130.00 (GS GF-X),9.40,+0.65,9.45,9.70,22,8399,09 Jul 130.00 (GS SF-X),17.30,-0.10,17.85,18.00,18,1967,
09 Jul 130.00 (GS GF-P),9.90,+0.40,9.45,9.70,65,8399,09 Jul 130.00 (GS SF-P),18.35,+0.10,17.85,18.00,555,1967,
09 Jul 130.00 (GS GF-A),9.00,0.0,9.30,9.75,0,8399,09 Jul 130.00 (GS SF-A),17.30,-4.15,17.60,18.10,100,1967,
09 Jul 130.00 (GS GF-B),9.90,0.0,9.45,9.70,26,8399,09 Jul 130.00 (GS SF-B),19.40,0.0,17.85,18.00,0,1967,
09 Jul 130.00 (GS GF-O),9.81,+1.11,0.0,0.0,55,8399,09 Jul 130.00 (GS SF-O),17.45,-2.35,0.0,0.0,36,1967,
09 Jul 135.00 (GS GG),7.30,-0.60,7.55,7.70,245,2884,09 Jul 135.00 (GS SG),20.80,-2.25,20.90,21.05,32,716,
09 Jul 135.00 (GS GG-E),7.30,-0.50,7.55,7.70,32,2884,09 Jul 135.00 (GS SG-E),21.79,-0.86,20.90,21.10,11,716,
09 Jul 135.00 (GS GG-8),7.85,-0.05,7.50,7.70,49,2884,09 Jul 135.00 (GS SG-8),22.55,0.0,20.90,21.10,0,716,
09 Jul 135.00 (GS GG-X),8.10,+0.25,7.50,7.70,67,2884,09 Jul 135.00 (GS SG-X),20.80,-2.00,20.90,21.10,10,716,
09 Jul 135.00 (GS GG-P),7.40,+0.70,7.50,7.70,70,2884,09 Jul 135.00 (GS SG-P),21.65,-1.40,20.90,21.10,11,716,
09 Jul 135.00 (GS GG-A),5.55,0.0,7.35,7.80,0,2884,09 Jul 135.00 (GS SG-A),46.55,0.0,20.60,21.15,0,716,
09 Jul 135.00 (GS GG-B),7.90,+0.60,7.50,7.70,17,2884,09 Jul 135.00 (GS SG-B),21.60,0.0,20.90,21.05,0,716,
09 Jul 135.00 (GS GG-O),7.16,+0.31,0.0,0.0,10,2884,09 Jul 135.00 (GS SG-O),22.90,0.0,0.0,0.0,0,716,
09 Jul 140.00 (GS GH),5.75,-0.50,5.90,6.05,63,2828,09 Jul 140.00 (GS SH),24.20,-2.35,24.25,24.40,34,362,
09 Jul 140.00 (GS GH-E),6.25,0.0,5.90,6.05,0,2828,09 Jul 140.00 (GS SH-E),24.75,0.0,24.25,24.45,0,362,
09 Jul 140.00 (GS GH-8),6.00,+0.45,5.90,6.05,24,2828,09 Jul 140.00 (GS SH-8),24.20,-2.35,24.25,24.45,20,362,
09 Jul 140.00 (GS GH-X),5.75,-0.05,5.90,6.05,15,2828,09 Jul 140.00 (GS SH-X),24.30,0.0,24.25,24.45,0,362,
09 Jul 140.00 (GS GH-P),6.15,-0.05,5.90,6.05,10,2828,09 Jul 140.00 (GS SH-P),24.20,-2.35,24.25,24.40,14,362,
09 Jul 140.00 (GS GH-A),4.35,0.0,5.70,6.15,0,2828,09 Jul 140.00 (GS SH-A),37.80,0.0,23.95,24.55,0,362,
09 Jul 140.00 (GS GH-B),6.20,+0.30,5.90,6.05,14,2828,09 Jul 140.00 (GS SH-B),26.35,0.0,24.05,24.45,0,362,
09 Jul 140.00 (GS GH-O),5.85,0.0,0.0,0.0,0,2828,09 Jul 140.00 (GS SH-O),23.60,0.0,0.0,0.0,0,362,
09 Jul 145.00 (GS GI),4.60,+0.25,4.50,4.65,53,6201,09 Jul 145.00 (GS SI),28.86,-0.69,27.85,28.05,11,495,
09 Jul 145.00 (GS GI-E),4.70,+0.65,4.50,4.65,1,6201,09 Jul 145.00 (GS SI-E),28.86,-0.69,27.85,28.10,11,495,
09 Jul 145.00 (GS GI-8),4.60,-0.30,4.50,4.70,9,6201,09 Jul 145.00 (GS SI-8),27.85,0.0,27.85,28.05,0,495,
09 Jul 145.00 (GS GI-X),4.80,+0.45,4.50,4.70,36,6201,09 Jul 145.00 (GS SI-X),27.95,0.0,27.85,28.05,0,495,
09 Jul 145.00 (GS GI-P),4.65,+0.45,4.50,4.65,6,6201,09 Jul 145.00 (GS SI-P),27.10,0.0,27.85,28.05,0,495,
09 Jul 145.00 (GS GI-A),3.60,0.0,4.35,4.75,0,6201,09 Jul 145.00 (GS SI-A),34.90,0.0,27.55,28.20,0,495,
09 Jul 145.00 (GS GI-B),4.80,+0.20,4.50,4.65,1,6201,09 Jul 145.00 (GS SI-B),27.85,0.0,27.80,28.05,0,495,
09 Jul 145.00 (GS GI-O),4.56,0.0,0.0,0.0,0,6201,09 Jul 145.00 (GS SI-O),38.80,0.0,0.0,0.0,0,495,
09 Jul 150.00 (GPY GJ),3.35,-0.15,3.40,3.55,63,4356,09 Jul 150.00 (GPY SJ),32.90,0.0,31.75,31.95,0,433,
09 Jul 150.00 (GPY GJ-E),3.35,+0.05,3.40,3.55,22,4356,09 Jul 150.00 (GPY SJ-E),32.90,0.0,31.75,31.95,0,433,
09 Jul 150.00 (GPY GJ-8),3.30,-0.05,3.40,3.55,10,4356,09 Jul 150.00 (GPY SJ-8),31.70,0.0,31.70,31.95,0,433,
09 Jul 150.00 (GPY GJ-X),3.65,+0.15,3.40,3.55,21,4356,09 Jul 150.00 (GPY SJ-X),30.75,0.0,31.70,31.95,0,433,
09 Jul 150.00 (GPY GJ-P),3.35,+0.15,3.40,3.55,10,4356,09 Jul 150.00 (GPY SJ-P),34.50,0.0,31.70,31.95,0,433,
09 Jul 150.00 (GPY GJ-A),3.10,0.0,3.25,3.60,0,4356,09 Jul 150.00 (GPY SJ-A),61.20,0.0,31.40,32.10,0,433,
09 Jul 150.00 (GPY GJ-B),3.65,0.0,3.40,3.55,0,4356,09 Jul 150.00 (GPY SJ-B),38.60,0.0,31.65,31.95,0,433,
09 Jul 150.00 (GPY GJ-O),3.49,0.0,0.0,0.0,0,4356,09 Jul 150.00 (GPY SJ-O),0.0,0.0,0.0,0.0,0,433,
09 Jul 155.00 (GPY GK),2.83,+0.13,2.53,2.63,20,2918,09 Jul 155.00 (GPY SK),36.80,-0.75,35.85,36.05,31,229,
09 Jul 155.00 (GPY GK-E),2.20,-0.35,2.53,2.63,2,2918,09 Jul 155.00 (GPY SK-E),36.80,+2.40,35.85,36.05,11,229,
09 Jul 155.00 (GPY GK-8),2.70,0.0,2.52,2.63,0,2918,09 Jul 155.00 (GPY SK-8),32.95,0.0,35.85,36.05,0,229,
09 Jul 155.00 (GPY GK-X),2.70,0.0,2.53,2.64,0,2918,09 Jul 155.00 (GPY SK-X),37.35,0.0,35.85,36.05,0,229,
09 Jul 155.00 (GPY GK-P),2.83,+0.70,2.52,2.63,10,2918,09 Jul 155.00 (GPY SK-P),36.55,-1.00,35.85,36.05,20,229,
09 Jul 155.00 (GPY GK-A),2.81,0.0,2.40,2.72,0,2918,09 Jul 155.00 (GPY SK-A),37.10,0.0,35.50,36.25,0,229,
09 Jul 155.00 (GPY GK-B),2.69,0.0,2.53,2.63,8,2918,09 Jul 155.00 (GPY SK-B),42.80,0.0,35.70,36.05,0,229,
